"publication_title"	"print_identifier"	"online_identifier"	"date_first_issue_online"	"num_first_vol_online"	"num_first_issue_online"	"date_last_issue_online"	"num_last_vol_online"	"num_last_issue_online"	"title_url"	"first_author"	"title_id"	"embargo_info"	"coverage_depth"	"notes"	"publisher_name"	"publication_type"	"date_monograph_published_print"	"date_monograph_published_online"	"monograph_volume"	"monograph_edition"	"first_editor"	"parent_publication_title_id"	"preceding_publication_title_id"	"access_type"	"OCLC_Control_Number"
"The Reformation of Philosophy : The Philosophical Legacy of the Reformation Reconsidered"	"9783161592188"	"https://doi.org/10.1628/978-3-16-159218-8"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/43893/1/external_content.pdf"	""	"20.500.12657/43893"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode"	"Mohr Siebeck"	"monograph"	"2020"	"2020-12-15T14:07:00Z"	""	""	"Mjaaland, Marius Timmann"	""	""	"F"	""
"Yearbook of the Maimonides Centre for Advanced Studies. 2019"	"9783110618839; 9783110618839"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/40144/1/9783110618839.pdf"	""	"20.500.12657/40144"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2020"	"2020-07-28T19:00:17Z"	""	""	"Meyrav, Yoav"	""	""	"F"	""
"Translating Wisdom : Hindu-Muslim Intellectual Interactions in Early Modern South Asia"	"9780520345683"	"10.1525/luminos.87"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/39715/1/translating-wisdom.pdf"	"Nair, Shankar"	"20.500.12657/39715"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0"	"University of California Press"	"monograph"	"2020"	"2020-06-17T14:21:05Z"	""	""	""	""	""	"F"	""
"Beyond Jewish Identity : Rethinking Concepts and Imagining Alternatives"	"9781644691175"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/43934/1/external_content.pdf"	""	"20.500.12657/43934"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Academic Studies Press"	"monograph"	"2020"	"2020-12-15T14:10:17Z"	""	""	"Kelman, Ari Y."	""	""	"F"	""
"Affective Trajectories : Religion and Emotion in African Cityscapes"	"9781478007166"	"https://doi.org/10.1215/9781478007166"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/43816/1/external_content.pdf"	""	"20.500.12657/43816"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode"	"Duke University Press"	"monograph"	"2020"	"2020-12-15T14:00:52Z"	""	""	"Dilger, Hansjörg"	""	""	"F"	""
"Beyond the Trenches – The Social and Cultural Impact of the Great War : Second Edition"	"9783631806753"	"10.3726/b16333"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/42355/1/9783631806753.pdf"	""	"20.500.12657/42355"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"Peter Lang International Academic Publishers"	"monograph"	"2020"	"2020-10-01T19:51:44Z"	"19"	""	"Dzikowska, Elzbieta Katarzyna"	""	""	"F"	""
"Handbook of Megachurches"	"9789004412927"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/43433/1/external_content.pdf"	""	"20.500.12657/43433"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode"	"Brill"	"monograph"	"2020"	"2020-12-15T13:29:03Z"	""	""	"Hunt, Stephen"	""	""	"F"	""
"Early Christians Adapting to the Roman Empire : Mutual Recognition"	"9789004428249"	"10.1163/9789004428249"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/38003/1/9789004428249_webready_content_text.pdf"	"Huttunen, Niko"	"20.500.12657/38003"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Brill"	"monograph"	"2020"	"2020-05-15T17:36:34Z"	"179"	""	""	""	""	"F"	""
"Red Dynamite : Creationism, Culture Wars, and Anticommunism in America"	"9781501759307; 9781501759314; 9781501759307; 9781501759291; 9781501759314"	"10.7298/4qxy-8g60"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62021/1/9781501759307.pdf; https://library.oapen.org/bitstream/20.500.12657/62021/6/9781501759314.epub"	"Weinberg, Carl R."	"20.500.12657/62021"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/; https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Cornell University Press"	"monograph"	"2021"	"2023-03-29T15:48:44Z"	""	""	""	""	""	"F"	""
"Recasting Islamic Law : Religion and the Nation State in Egyptian Constitution Making"	"9781501753985; 9781501753992; 9781501753985; 9781501753978; 9781501753992"	"10.7298/861k-fr61"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62024/1/9781501753985.pdf; https://library.oapen.org/bitstream/20.500.12657/62024/6/9781501753992.epub"	"Scott, Rachel M."	"20.500.12657/62024"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/; https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Cornell University Press"	"monograph"	"2021"	"2023-03-29T15:48:48Z"	""	""	""	""	""	"F"	""
"Heaven's Interpreters : Women Writers and Religious Agency in Nineteenth-Century America"	"9781501751387; 9781501751370; 9781501751387; 9781501751370; 9781501751363"	"10.7298/kwk5-mb08"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62031/1/9781501751387.pdf; https://library.oapen.org/bitstream/20.500.12657/62031/6/9781501751370.epub"	"Reed, Ashley"	"20.500.12657/62031"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/; https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Cornell University Press"	"monograph"	"2022"	"2023-03-29T15:48:57Z"	""	""	""	""	""	"F"	""
"Transcendent God, Rational World : A Maturidi Theology"	"9781474451666; 9781474451642; 9781474451673"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62332/1/external_content.pdf"	"Harvey, Ramon"	"20.500.12657/62332"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Edinburgh University Press"	"monograph"	"2021"	"2023-04-12T05:33:16Z"	""	""	""	""	""	"F"	""
"Slavery and Bondage in Asia, 1550–1850 : Towards a Global History of Coerced Labour"	"9783110777246; 9783110777246; 9783110776126; 9783110777314"	"10.1515/9783110777246"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61036/1/9783110777246.pdf"	""	"20.500.12657/61036"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2023-01-30T17:06:50Z"	"3"	""	"Ekama, Kate"	""	""	"F"	""
"Speaking of Satan in Zambia : Making cultural and personal sense of narratives about Satanism"	"9781779952325; 9781779952325"	"10.4102/aosis.2022.BK373"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61951/1/9781779952325.pdf"	"Kroesbergen-Kamps, Johanneke"	"20.500.12657/61951"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"AOSIS"	"monograph"	"2022"	"2023-03-20T15:36:01Z"	"14"	""	""	""	""	"F"	""
"An Epidemic among My People : Religion, Politics, and COVID-19 in the United States"	"9781439923412; 9781439923399; 9781439923405"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61716/1/external_content.pdf"	""	"20.500.12657/61716"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Temple University Press"	"monograph"	"2023"	"2023-03-16T05:32:19Z"	""	""	"Friesen, Amanda"	""	""	"F"	""
"Naming and Mapping the Gods in the Ancient Mediterranean : Spaces, Mobilities, Imaginaries"	"9783110798432; 9783110798432; 9783110796490; 9783110798456"	"10.1515/9783110798432"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61341/1/9783110798432.pdf"	""	"20.500.12657/61341"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"De Gruyter"	"monograph"	"2022"	"2023-02-14T10:11:00Z"	""	""	"Bonnet, Corinne"	""	""	"F"	""
"Barren Women : Biology, Medicine and Religion in the Medieval Middle East (Volume 2)"	"9783110596588; 9783110596588"	"10.1515/9783110596588"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/46048/1/9783110596588.pdf"	"Verskin, Sara"	"20.500.12657/46048"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2020"	"2020-05-07T15:47:48Z"	"2"	""	""	""	""	"F"	""
"Religion and the COVID-19 Pandemic in Southern Africa"	"9781003241096; 9781003241096; 9781032147833; 9781032147857"	"10.4324/9781003241096"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52783/1/9781000541939.pdf; https://library.oapen.org/bitstream/20.500.12657/52783/14/external_content.epub"	""	"20.500.12657/52783"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/; https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Taylor & Francis"	"monograph"	"2022"	"2022-02-10T12:48:38Z"	""	""	"Sibanda, Fortune"	""	""	"F"	""
"Collective Intentionality and the Study of Religion : Social Ontology and Empirical Research"	"9781350303751; 9781350303768; 9781350303751"	"10.5040/9781350303775"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63748/1/9781350303751.pdf; https://library.oapen.org/bitstream/20.500.12657/63748/2/9781350303768_EPUB.epub"	"Rota, Andrea"	"20.500.12657/63748"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/; https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Bloomsbury Academic"	"monograph"	"2023"	"2023-07-04T12:39:59Z"	""	""	""	""	""	"F"	""
"Islam and the Trajectory of Globalization : Rational Idealism and the Structure of World History"	"9781000483536; 9781000483536; 9781032066783; 9781032066790; 9781003203360"	"10.4324/9781003203360"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50913/1/9781000483536.pdf"	"Safi, Louay M."	"20.500.12657/50913"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Taylor & Francis"	"monograph"	"2022"	"2021-10-11T14:25:55Z"	""	""	""	""	""	"F"	""
"Manuscript and Print in the Islamic Tradition"	"9783110776485; 9783110776485; 9783110776034; 9783110776614"	"10.1515/9783110776485"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59662/1/9783110776485.pdf"	""	"20.500.12657/59662"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2022-11-21T16:37:20Z"	"26"	""	"Reese, Scott"	""	""	"F"	""
"Träume, Tränen und Tempel : Thai-buddhistische Religiosität im Alltag thailändischer Heiratsmigrantinnen in der Schweiz"	"9783839467800; 9783839467800; 9783837667806"	"10.1515/9783839467800"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/74757/1/9783839467800.pdf"	"Zimmermann, Andrea"	"20.500.12657/74757"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"transcript Verlag"	"monograph"	"2023"	"2023-08-02T16:03:24Z"	"37"	""	""	""	""	"F"	""
"In This Fragile World : Swahili Poetry of Commitment by Ustadh Mahmoud Mau"	"9789004525726; 9789004525726; 9789004525719"	"10.1163/9789004525726"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76072/1/9789004525726.pdf"	"Mau, Ustadh Mahmoud"	"20.500.12657/76072"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"Brill"	"monograph"	"2023"	"2023-09-01T13:11:10Z"	""	""	"Raia, Annachiara"	""	""	"F"	""
"Conversion in Germany : An Analysis of Patterns of Diffusion in Evangelical Church Planting (2010-2020)"	"9783631880784; 9783631880784; 9783631880791; 9783631880777"	"10.3726/b19789"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76046/1/9783631880784.pdf"	"Liesen, Frank"	"20.500.12657/76046"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"Peter Lang International Academic Publishers"	"monograph"	"2022"	"2023-08-31T13:30:10Z"	""	""	""	""	""	"F"	""
"Lived Religion in the Ancient Mediterranean World"	"9783110557596"	"10.1515/9783110557947"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/37602/1/9783110557596.pdf"	""	"20.500.12657/37602"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2020"	"2020-05-07T15:47:43Z"	""	""	"Rüpke, Jörg"	""	""	"F"	""
"Abraham Abulafia’s Esotericism Secrets and Doubts"	"9783110599978"	"10.1515/9783110599978"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/46675/1/9783110599978.pdf"	"Idel, Moshe"	"20.500.12657/46675"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"De Gruyter"	"monograph"	"2020"	"2021-02-11T17:45:30Z"	"4"	""	""	""	""	"F"	""
"Tracing the Jerusalem Code : Volume 3: The Promised Land Christian Cultures in Modern Scandinavia (ca. 1750–ca. 1920)"	"9783110639476; 9783110639476; 9783110634884; 9783110636567"	"10.1515/9783110639476"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50211/1/9783110639476.pdf"	""	"20.500.12657/50211"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-07-26T12:27:14Z"	""	""	"Zorgati, Ragnhild J."	""	""	"F"	""
"Kardinal Cesare Baronio und das Kurienzeremoniell des posttridentinischen Papsttums : Ein Beitrag zur Geschichte der römischen Kurie während der zweiten Hälfte des Cinquecento"	"9783110741117; 9783110741117; 9783110739640; 9783110741162"	"10.1515/9783110741117"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52333/1/9783110741117.pdf"	"Malesevic, Filip"	"20.500.12657/52333"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2021"	"2022-01-11T08:52:31Z"	""	""	""	""	""	"F"	""
"Die Debatte zwischen Rammohan Roy und Joshua Marshman von 1820 bis 1825 : Ein Streit um die Auslegung der Bibel zwischen interreligiöser Begegnung und Unversöhnlichkeit"	"9783832553876"	"10.30819/5387"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58482/1/external_content.pdf"	"Pöhlmann, Armin"	"20.500.12657/58482"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode"	"Logos Verlag Berlin"	"monograph"	"2022"	"2022-09-21T05:32:45Z"	""	""	""	""	""	"F"	""
"Poetry, Bible and Theology from Late Antiquity to the Middle Ages"	"9783110687224; 9783110687224; 9783110687194; 9783110687330"	"10.1515/9783110687224"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51707/1/9783110687224.pdf"	""	"20.500.12657/51707"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2020"	"2021-12-07T16:15:56Z"	"86"	""	"Cutino, Michele"	""	""	"F"	""
"Lesepraktiken im antiken Judentum : Rezeptionsakte, Materialität und Schriftgebrauch"	"9783110732764; 9783110732764; 9783110737622; 9783110732825"	"10.1515/9783110732764"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51877/1/9783110732764.pdf"	"Leipziger, Jonas"	"20.500.12657/51877"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-12-09T10:08:52Z"	"34"	""	""	""	""	"F"	""
"Lived Religion in the Ancient Mediterranean World : Approaching Religious Transformations from Archaeology, History and Classics"	"9783110557596; 9783110557596"	"10.1515/9783110557596"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/40135/1/9783110557596.pdf"	""	"20.500.12657/40135"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2020"	"2020-07-28T18:59:28Z"	""	""	"Gasparini, Valentino"	""	""	"F"	""
"Overcoming Dichotomies : Parables, Fables, and Similes in the Graeco-Roman World"	"9783161611582; 9783161611575"	"10.1628/978-3-16-161158-2"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63319/1/external_content.pdf"	""	"20.500.12657/63319"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	""	"monograph"	"2022"	"2023-06-07T05:40:13Z"	""	""	"Oegema, Albertina"	""	""	"F"	""
"Haribhaktivilāsa of Sanātana Gosvāmin, Volume One : Mantras, Initiation and Preparing for Worship (Chapters 1–5). Critical Edition and Annotated Translation"	"9789004537651; 9789004537651; 9789004532809"	"10.1163/9789004537651"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76109/1/9789004537651.pdf"	""	"20.500.12657/76109"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"Brill"	"monograph"	"2023"	"2023-09-01T13:12:33Z"	""	""	"Broo, Måns"	""	""	"F"	""
"Religious Individualisation"	"9783110580853; 9783110580938;9783110580013"	"10.1515/9783110580938"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/23211/1/1006943.pdf"	""	"20.500.12657/23211"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0"	"Walter de Gruyter GmbH"	"monograph"	"2020"	"2020-04-01T09:07:52Z"	""	""	"Fuchs, Martin"	""	""	"F"	""
"Theologizing of a Christian : Human Rights and the Roman Catholic Church after the Second Vatican Council Triology I–III"	"9783991060512; 9783991060512; 9783991060512"	"10.15203/99106-051-2"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50570/1/9783991060512_trilogy_1.pdf; https://library.oapen.org/bitstream/20.500.12657/50570/2/9783991060512_trilogy_2.pdf; https://library.oapen.org/bitstream/20.500.12657/50570/3/9783991060512_trilogy_3.pdf"	"Leher, Stephan P."	"20.500.12657/50570"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/; https://creativecommons.org/licenses/by/4.0/; https://creativecommons.org/licenses/by/4.0/"	"innsbruck university press"	"monograph"	"2021"	"2021-09-08T08:25:17Z"	""	""	""	""	""	"F"	""
"Die Religion der Bürger : Der Religionsbegriff in der protestantischen Theologie vom Vormärz bis zum Ersten Weltkrieg"	"9783161597510; 9783161597503"	"10.1628/978-3-16-159751-0"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63325/1/external_content.pdf"	""	"20.500.12657/63325"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	""	"monograph"	"2022"	"2023-06-07T05:41:06Z"	""	""	"Pfleiderer, Georg"	""	""	"F"	""
"The Tiberian Pronunciation Tradition of Biblical Hebrew : Volume 1"	"9781783746774; 9781783746750; 9781783746767"	"10.11647/OBP.0163"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/22422/1/9781783746774.pdf"	"Khan, Geoffrey"	"20.500.12657/22422"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Open Book Publishers"	"monograph"	"2020"	"2020-04-01T06:50:25Z"	""	""	""	""	""	"F"	""
"Transregional and Regional Elites – Connecting the Early Islamic Empire"	"9783110669800"	"10.1515/9783110669800"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/37613/1/9783110669800.pdf"	""	"20.500.12657/37613"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2020"	"2020-05-07T15:48:44Z"	"36"	""	"Hagemann, Hannah-Lena"	""	""	"F"	""
"European Cultural Diplomacy and Arab Christians in Palestine, 1918–1948 : Between Contention and Connection"	"9783030555405; 9783030555405"	"10.1007/978-3-030-55540-5"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/43284/1/2021_Book_EuropeanCulturalDiplomacyAndAr.pdf"	""	"20.500.12657/43284"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2021"	"2020-12-14T08:27:34Z"	""	""	"Sanchez Summerer, Karène"	""	""	"F"	""
"The Manichaean Church at Kellis : Social Networks and Religious Identity in Late Antique Egypt"	"9789004459762; 9789004459762; 9789004459779"	"10.1163/9789004459779"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/49762/1/9789004459779.pdf"	"Fiane Teigen, Håkon"	"20.500.12657/49762"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Brill"	"monograph"	"2021"	"2021-07-06T13:01:52Z"	"100"	""	""	""	""	"F"	""
"Religion und Disability : Behinderung und Befähigung in religiösen Kontexten. Eine religionswissenschaftliche Untersuchung"	"9783839456217; 9783839456217; 9783837656213"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50138/1/9783839456217.pdf"	"Jelinek-Menke, Ramona"	"20.500.12657/50138"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"transcript Verlag"	"monograph"	"2021"	"2021-07-19T13:54:40Z"	"24"	""	""	""	""	"F"	""
"Achtsamkeit als kulturelle Praxis : Zu den Selbst-Welt-Modellen eines populären Phänomens"	"9783839452301; 9783839452301"	"10.14361/9783839452301"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/39494/1/9783839452301.pdf"	"Schmidt, Jacob"	"20.500.12657/39494"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0/"	"transcript Verlag"	"monograph"	"2020"	"2020-06-10T14:50:18Z"	"2"	""	""	""	""	"F"	""
"Il cardinale Pietro Gasparri, segretario di Stato (1914–1930)"	"9783947732869"	"10.17885/heiup.631"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/42457/1/9783947732869.pdf"	""	"20.500.12657/42457"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-sa/4.0"	"Heidelberg University Publishing (heiUP)"	"monograph"	"2020"	"2020-10-05T12:24:46Z"	"4"	""	"Pettinaroli, Laura"	""	""	"F"	""
"Fremdheitserfahrungen und Othering : Ordnungen des »Eigenen« und »Fremden« in interreligiöser Bildung"	"9783839460436; 9783839460436; 9783837660432"	"10.1515/9783839460436"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/54306/1/9783839460436.pdf"	"Freuding, Janosch"	"20.500.12657/54306"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nd/4.0/"	"transcript Verlag"	"monograph"	"2022"	"2022-05-05T15:45:17Z"	"29"	""	""	""	""	"F"	""
"Perspektiven für religiöse Bildung an neuen Sekundarschulformen : Eine qualitative Interviewstudie an Oberschulen und Integrierten Gesamtschulen aus religionspädagogischer Sicht"	"978-3-86395-477-2"	"10.17875/gup2020-1353"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/45708/1/loew_diss.pdf"	"Löw, Birte"	"20.500.12657/45708"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-sa/4.0/deed.de"	"Universitätsverlag Göttingen"	"monograph"	"2020"	"2020-12-19T03:30:37Z"	""	""	""	""	""	"F"	""
"Religiöse Individualisierung in historischer Perspektive : Abschlussbericht für die zweite Förderphase der Kolleg-Forschungsgruppe 1013/Final Report of the Kolleg-Forschungsgruppe 1013 for the Second Funding Period 2013–2018"	"9783110696493"	"10.1515/9783110696493"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/41229/1/9783110696493.pdf"	""	"20.500.12657/41229"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2020"	"2020-08-06T14:30:58Z"	""	""	"Suitner, Riccarda"	""	""	"F"	""
"Reassembling Democracy : Ritual as Cultural Resource"	"9781350123021; 9781350123038; 9781350123014; 9781350123014"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/45799/10/9781350123021.pdf; https://library.oapen.org/bitstream/20.500.12657/45799/11/9781350123038.epub"	""	"20.500.12657/45799"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/; https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Bloomsbury Academic"	"monograph"	"2020"	"2020-12-23T04:00:56Z"	""	""	"Houseman, Michael"	""	""	"F"	""
"The Visnu Purana : Ancient Annals of the God with Lotus Eyes"	"9781760464417; 9781760464417"	"10.22459/VP.2021"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50014/1/9781760464417.pdf"	"Taylor, McComas"	"20.500.12657/50014"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"ANU Press"	"monograph"	"2021"	"2021-07-14T09:58:03Z"	""	""	""	""	""	"F"	""
"Järjen harhapolut : Kapitalistinen rationalisaatio ja sen kritiikki Juha Seppälän romaaneissa Yhtiökumppanit, Paholaisen haarukka ja Mr. Smith"	"9789518582819; 9789518582819; 9789518583892; 9789518583885"	"10.21435/skst.1468"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48831/1/jarjen-harhapolut.pdf"	"Sevänen, Erkki"	"20.500.12657/48831"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0"	"Finnish Literature Society / SKS"	"monograph"	"2021"	"2021-05-27T09:28:24Z"	"9"	""	""	""	""	"F"	""
"Dante se mistieke reis : Tweede tog: Purgatorio, ingelei, vertaal, toegelig, vertolk"	"9781928523277; 9781928523277; 9781928523253; 9781928523260"	"10.4102/aosis.2020.BK242"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48732/1/9781928523277.pdf"	"Krüger, Kobus"	"20.500.12657/48732"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-sa/4.0/"	"AOSIS"	"monograph"	"2020"	"2021-05-18T15:52:03Z"	"8"	""	"van Aarde, Andries"	""	""	"F"	""
"Die christliche Predigt im 21. Jahrhundert : Multimodale Analyse einer Kommunikativen Gattung"	"9783658338558; 9783658338558"	"10.1007/978-3-658-33855-8"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/49492/1/9783658338558.pdf"	"Dix, Carolin"	"20.500.12657/49492"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2021"	"2021-06-14T09:29:23Z"	""	""	""	""	""	"F"	""
"Alltag in der Moschee : Eine Feldforschung jenseits von Integrationsfragen"	"9783839456330; 9783839456330"	"10.14361/9783839456330"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48856/1/9783839456330.pdf"	"Rückamp, Veronika"	"20.500.12657/48856"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"transcript Verlag"	"monograph"	"2021"	"2021-05-31T09:41:42Z"	""	""	""	""	""	"F"	""
